iter	Logloss
505	0.03752163747
506	0.03745577299
507	0.03738144154
508	0.03730679672
509	0.03721793045
510	0.0371380781
511	0.03706080078
512	0.03700567832
513	0.03697781696
514	0.03693932958
515	0.03683793262
516	0.03679515233
517	0.0367377392
518	0.03671327017
519	0.03666588381
520	0.03661463194
521	0.03653521223
522	0.03648446725
523	0.03643940972
524	0.03637457513
525	0.03632320705
526	0.03626981639
527	0.03617157066
528	0.03611767935
529	0.03602954656
530	0.03595092099
531	0.03588876653
532	0.03580444005
533	0.0357546986
534	0.03571479168
535	0.03567335138
536	0.0356320042
537	0.03556741086
538	0.03549734524
539	0.03544674245
540	0.03537364159
541	0.03533079173
542	0.03527626478
543	0.035222334
544	0.03518567837
545	0.03513445122
546	0.03509519143
547	0.03501359358
548	0.03496110284
549	0.0349273303
550	0.034869392
551	0.03478072739
552	0.03473175006
553	0.03467759968
554	0.03462564965
555	0.03460250039
556	0.03453250014
557	0.03449233887
558	0.03440689068
559	0.0343468165
560	0.03429019173
561	0.0342237046
562	0.0341800687
563	0.03415035774
564	0.03410661742
565	0.0340200755
566	0.03395290314
567	0.03387011637
568	0.0338112421
569	0.03376359326
570	0.03374020258
571	0.03366335841
572	0.03361448292
573	0.03354148369
574	0.03348096866
575	0.03340436033
576	0.03333902921
577	0.03327174589
578	0.03323430928
579	0.03320694942
580	0.0331419754
581	0.03309672398
582	0.03306540776
583	0.03300660399
584	0.03295986352
585	0.03290018483
586	0.03284511161
587	0.03279224442
588	0.03276490169
589	0.03272609937
590	0.03268365341
591	0.03263674481
592	0.03260194142
593	0.03251986924
594	0.03248145905
595	0.03242077396
596	0.03235835627
597	0.03232177333
598	0.03229737502
599	0.03227125868
600	0.03220781078
601	0.03216526899
602	0.03212232904
603	0.03206759943
604	0.03201438379
605	0.03197454782
606	0.03191539165
607	0.03187770206
608	0.0318443573
609	0.03178853866
610	0.03173325799
611	0.0317065977
612	0.03166689628
613	0.03162464483
614	0.03158301891
615	0.0315315538
616	0.03148029247
617	0.03141998435
618	0.0313751712
619	0.03134566907
620	0.03130574378
621	0.03127013002
622	0.03125279735
623	0.03120046318
624	0.0311757862
625	0.03110269317
626	0.03103721429
627	0.03099936478
628	0.03093132718
629	0.03089362894
630	0.03086609501
631	0.03084652547
632	0.03079606715
633	0.03076010492
634	0.03072977693
635	0.03069253088
636	0.03065510147
637	0.03062976073
638	0.03057451749
639	0.03051489666
640	0.03046614406
641	0.03041232263
642	0.03037832749
643	0.03034858133
644	0.03031455347
645	0.03026511392
646	0.03022282421
647	0.03017860465
648	0.03012239337
649	0.03010371897
650	0.03006844672
651	0.02999976191
652	0.02993748914
653	0.02991784406
654	0.02984816064
655	0.02981011467
656	0.02976077077
657	0.0297151562
658	0.02964322213
659	0.02960007998
660	0.02956784394
661	0.02950315783
662	0.02948870893
663	0.02944418393
664	0.02941915307
665	0.02940155802
666	0.02934802745
667	0.02930734259
668	0.02927396808
669	0.02920939024
670	0.02914629303
671	0.02910608516
672	0.02908233941
673	0.02902563464
674	0.02899635698
675	0.02896652093
676	0.02891805059
677	0.02886623225
678	0.02886145245
679	0.02882453702
680	0.02879386963
681	0.02873388041
682	0.02871593583
683	0.02867150507
684	0.02862467291
685	0.02859117399
686	0.02854387531
687	0.02851016715
688	0.02843512201
689	0.0283723145
690	0.02834476383
691	0.02831042868
692	0.02827454769
693	0.02823493164
694	0.02820155788
695	0.02814838048
696	0.02811900618
697	0.02806614733
698	0.02803298087
699	0.02800591725
700	0.02794955581
701	0.02791972808
702	0.02787578381
703	0.02785361092
704	0.02778675805
705	0.02775708577
706	0.02769607416
707	0.02767900378
708	0.02765054016
709	0.02761377069
710	0.02756849905
711	0.02751670174
712	0.02748233906
713	0.02743526667
714	0.02739564856
715	0.02734591847
716	0.02731412897
717	0.02727237826
718	0.02722011101
719	0.02715872425
720	0.02713359139
721	0.02710812034
722	0.02707399288
723	0.02701086657
724	0.02699512719
725	0.02693781554
726	0.02690840605
727	0.02686056902
728	0.02681501892
729	0.02677407531
730	0.02671382735
731	0.0266858275
732	0.02666132512
733	0.0266321742
734	0.02658223036
735	0.02654293018
736	0.02649555495
737	0.02646568623
738	0.02644994989
739	0.02640344065
740	0.02638089104
741	0.02633807959
742	0.02630066718
743	0.02624943701
744	0.02620382616
745	0.02618693895
746	0.02614299015
747	0.02611353579
748	0.02607303782
749	0.02602494396
750	0.02599639197
751	0.0259583414
752	0.02592480001
753	0.02586656855
754	0.02581898277
755	0.02579394336
756	0.02574514729
757	0.02571071893
758	0.02567418044
759	0.0256300544
760	0.02558973354
761	0.02555601877
762	0.02553464119
763	0.02550662243
764	0.02547266024
765	0.02540738648
766	0.02534747516
767	0.02530227621
768	0.02527639904
769	0.0252245589
770	0.02517797388
771	0.0251405495
772	0.02509295034
773	0.02506457448
774	0.02504570316
775	0.02501442238
776	0.02495949508
777	0.02492827831
778	0.02489855966
779	0.02486193807
780	0.02483014427
781	0.02480329946
782	0.0247467342
783	0.02471008107
784	0.02468656735
785	0.02464180137
786	0.02460840572
787	0.02457515502
788	0.02455281649
789	0.02452833054
790	0.02450085669
791	0.02446272467
792	0.02442546674
793	0.02438398893
794	0.0243609121
795	0.02431355706
796	0.02428330572
797	0.02424450614
798	0.02420311465
799	0.02414801836
800	0.0241229137
801	0.02409465134
802	0.02405972944
803	0.02402830723
804	0.02399704298
805	0.02397502551
806	0.02393544256
807	0.023909256
808	0.02388009802
809	0.0238509069
810	0.02377830704
811	0.02374650447
812	0.02369463659
813	0.02362864805
814	0.02357150646
815	0.02351243666
816	0.02347483008
817	0.02343691321
818	0.0234024387
819	0.02336048751
820	0.02333217916
821	0.0232824777
822	0.02325498476
823	0.02322801157
824	0.02319505828
825	0.02317217265
826	0.02315029573
827	0.02308409197
828	0.02304505256
829	0.02299365654
830	0.02295596299
831	0.02291033512
832	0.02286708197
833	0.02281168192
834	0.02276886311
835	0.02274701751
836	0.02272862869
837	0.02270672503
838	0.02267978177
839	0.02263125172
840	0.02261197821
841	0.02259466281
842	0.02256455158
843	0.02252014977
844	0.02247805909
845	0.02244410001
846	0.02241690134
847	0.02239411156
848	0.0223579164
849	0.02233284695
850	0.02228424458
851	0.02226749523
852	0.02223563686
853	0.02220536877
854	0.02215919894
855	0.02213318551
856	0.02211061099
857	0.02208237475
858	0.0220594143
859	0.02200958125
860	0.02198158748
861	0.02193683391
862	0.02190614101
863	0.02187569706
864	0.02185245224
865	0.02184876754
866	0.02178959253
867	0.02175992402
868	0.02175024796
869	0.02172224946
870	0.02170112702
871	0.02167041535
872	0.02165064325
873	0.02160359349
874	0.02157135877
875	0.02154589395
876	0.02152276584
877	0.02150191387
878	0.02145498949
879	0.02142359066
880	0.02139851005
881	0.02135354019
882	0.0213294307
883	0.02130778802
884	0.0212998641
885	0.02129216127
886	0.02124963401
887	0.02122646241
888	0.0212072642
889	0.02114571811
890	0.02110375315
891	0.02107298378
892	0.02104432496
893	0.02101839637
894	0.02099910744
895	0.02097570549
896	0.02095607796
897	0.02093429029
898	0.02090456699
899	0.02085667167
900	0.02084146607
901	0.02080027031
902	0.02077118017
903	0.020738377
904	0.02070374725
905	0.02069036279
906	0.02066281074
907	0.02064179027
908	0.02060664348
909	0.02058532831
910	0.02054450974
911	0.02052408095
912	0.02050552641
913	0.02048598219
914	0.0204406051
915	0.02040379133
916	0.020385754
917	0.02034195792
918	0.02031824549
919	0.0202699553
920	0.02023850762
921	0.02021556634
922	0.02016656103
923	0.02011011673
924	0.02007756251
925	0.02005675124
926	0.02002902111
927	0.0200093017
928	0.01996621902
929	0.01994397094
930	0.01991266054
931	0.01988986204
932	0.01985606106
933	0.01982583826
934	0.01980664537
935	0.01979123658
936	0.01975827884
937	0.01974085622
938	0.0197023218
939	0.01967105286
940	0.01964552402
941	0.01962359723
942	0.01960923569
943	0.01959150265
944	0.01955890836
945	0.01953246145
946	0.01951208321
947	0.01949015062
948	0.01946085809
949	0.01942674997
950	0.01938469797
951	0.0193637012
952	0.01934077843
953	0.01930421621
954	0.01928244337
955	0.01926505538
956	0.01922087878
957	0.01919676643
958	0.01914872039
959	0.01912155431
960	0.01910037044
961	0.01907640558
962	0.01905139014
963	0.01902936958
964	0.01900589868
965	0.01898103219
966	0.01895985412
967	0.01894300229
968	0.01892963303
969	0.0188921857
970	0.01887442644
971	0.01884665106
972	0.01883031003
973	0.018810329
974	0.01877284415
975	0.01875347826
976	0.01872355683
977	0.01870462035
978	0.01867817706
979	0.0186570939
980	0.0186139372
981	0.01858863168
982	0.0185468786
983	0.01852855562
984	0.01851743451
985	0.01848994447
986	0.01845835927
987	0.01843223407
988	0.01840621533
989	0.01839042707
990	0.01836155907
991	0.01833950719
992	0.01831056651
993	0.0182948983
994	0.01826349484
995	0.01823982551
996	0.01820212253
997	0.01815762966
998	0.01813854924
999	0.01812095963
